date,item_id,item_name,ip_name,category,release_type,price,listing_count,sold_count,sns_mentions,trends_score,event_flag,event_type,days_to_distribution_end
2025-01-13,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2324,16,1,6,8,0,none,103
2025-01-14,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2240,19,1,5,5,0,none,102
2025-01-15,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2242,17,1,4,7,0,none,101
2025-01-16,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2267,19,1,4,8,0,none,100
2025-01-17,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2293,18,1,7,11,0,none,99
2025-01-18,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2262,20,1,7,7,0,none,98
2025-01-19,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2280,16,1,9,15,0,none,97
2025-01-20,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2259,16,1,9,8,0,none,96
2025-01-21,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2285,16,1,9,19,0,none,95
2025-01-22,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2255,19,1,8,17,0,none,94
2025-01-23,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2278,19,1,9,11,0,none,93
2025-01-24,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2282,18,1,8,15,0,none,92
2025-01-25,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2305,16,2,11,12,0,none,91
2025-01-26,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2252,20,2,12,20,1,announcement,90
2025-01-27,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2286,19,2,10,16,0,none,89
2025-01-28,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2296,16,1,11,16,0,none,88
2025-01-29,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2215,18,1,9,15,0,none,87
2025-01-30,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2269,20,1,8,20,0,none,86
2025-01-31,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2226,20,1,7,14,0,none,85
2025-02-01,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2287,17,1,8,20,0,none,84
2025-02-02,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2236,18,1,9,13,0,none,83
2025-02-03,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2248,19,1,8,11,0,none,82
2025-02-04,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2252,19,1,9,20,0,none,81
2025-02-05,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2261,20,1,6,16,0,none,80
2025-02-06,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2247,16,1,8,10,0,none,79
2025-02-07,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2189,18,1,10,21,0,none,78
2025-02-08,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2191,20,1,11,16,0,none,77
2025-02-09,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2191,17,1,9,20,0,none,76
2025-02-10,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2232,16,1,12,22,0,none,75
2025-02-11,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2232,20,1,13,12,0,none,74
2025-02-12,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2241,20,1,12,22,1,distribution_start,73
2025-02-13,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2184,19,1,10,15,0,none,72
2025-02-14,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2218,22,1,11,13,0,none,71
2025-02-15,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2243,29,1,9,15,0,none,70
2025-02-16,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2175,47,1,10,13,0,none,69
2025-02-17,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2197,51,1,8,11,0,none,68
2025-02-18,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2193,72,1,7,8,0,none,67
2025-02-19,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2233,76,1,8,15,0,none,66
2025-02-20,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2208,79,1,6,11,0,none,65
2025-02-21,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2142,108,1,5,9,0,none,64
2025-02-22,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2121,97,1,4,11,0,none,63
2025-02-23,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2109,104,1,5,12,0,none,62
2025-02-24,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2120,110,1,5,11,0,none,61
2025-02-25,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2154,129,1,5,11,0,none,60
2025-02-26,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2081,133,1,5,14,0,none,59
2025-02-27,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2121,125,1,6,11,0,none,58
2025-02-28,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2169,121,1,4,5,0,none,57
2025-03-01,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2127,103,1,6,4,0,none,56
2025-03-02,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2191,118,1,5,15,0,none,55
2025-03-03,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2179,103,1,4,6,0,none,54
2025-03-04,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2109,123,1,4,15,0,none,53
2025-03-05,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2175,126,1,6,12,0,none,52
2025-03-06,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2170,104,1,5,12,0,none,51
2025-03-07,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2162,107,1,5,11,0,none,50
2025-03-08,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2210,120,1,4,14,0,none,49
2025-03-09,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2245,130,1,5,8,0,none,48
2025-03-10,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2226,134,1,5,15,0,none,47
2025-03-11,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2231,128,1,5,7,0,none,46
2025-03-12,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2179,123,1,4,10,0,none,45
2025-03-13,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2148,102,1,5,7,0,none,44
2025-03-14,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2118,107,1,5,4,0,none,43
2025-03-15,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2128,110,1,5,12,0,none,42
2025-03-16,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2160,128,1,6,4,0,none,41
2025-03-17,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2145,117,1,5,8,0,none,40
2025-03-18,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2116,109,1,5,12,0,none,39
2025-03-19,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2179,121,1,4,8,0,none,38
2025-03-20,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2127,112,1,5,11,0,none,37
2025-03-21,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2136,109,1,4,10,0,none,36
2025-03-22,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2153,131,1,4,14,0,none,35
2025-03-23,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2085,125,1,4,12,0,none,34
2025-03-24,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2120,117,1,6,7,0,none,33
2025-03-25,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2120,114,0,5,12,0,none,32
2025-03-26,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2152,125,1,4,5,0,none,31
2025-03-27,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2092,129,1,5,5,0,none,30
2025-03-28,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2148,103,1,6,7,0,none,29
2025-03-29,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2120,110,1,5,16,0,none,28
2025-03-30,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2163,122,1,4,13,0,none,27
2025-03-31,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2095,124,1,4,10,0,none,26
2025-04-01,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2117,101,1,4,16,0,none,25
2025-04-02,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2107,119,1,4,7,0,none,24
2025-04-03,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2170,129,1,4,13,0,none,23
2025-04-04,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2144,109,1,5,9,0,none,22
2025-04-05,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2189,125,1,4,13,0,none,21
2025-04-06,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2159,128,1,4,10,0,none,20
2025-04-07,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2160,109,1,6,7,0,none,19
2025-04-08,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2175,125,1,4,8,0,none,18
2025-04-09,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2174,125,1,6,12,0,none,17
2025-04-10,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2187,105,1,4,14,0,none,16
2025-04-11,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2222,108,1,5,4,0,none,15
2025-04-12,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2232,121,1,4,8,0,none,14
2025-04-13,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2176,116,1,6,10,0,none,13
2025-04-14,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2178,116,1,5,4,0,none,12
2025-04-15,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2237,133,1,4,6,0,none,11
2025-04-16,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2173,106,1,5,12,0,none,10
2025-04-17,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2176,126,1,4,14,0,none,9
2025-04-18,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2156,101,1,4,10,0,none,8
2025-04-19,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2104,116,1,4,14,0,none,7
2025-04-20,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2115,114,1,6,14,0,none,6
2025-04-21,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2159,132,1,6,6,0,none,5
2025-04-22,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2168,121,1,6,15,0,none,4
2025-04-23,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2156,121,1,4,10,0,none,3
2025-04-24,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2106,121,1,5,6,0,none,2
2025-04-25,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2164,130,1,5,11,0,none,1
2025-04-26,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2173,111,1,6,6,1,distribution_end,0
2025-04-27,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2137,129,1,5,14,0,none,-1
2025-04-28,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2186,123,1,4,5,0,none,-2
2025-04-29,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2183,111,1,5,5,0,none,-3
2025-04-30,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2219,112,1,6,7,0,none,-4
2025-05-01,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2240,121,1,6,9,0,none,-5
2025-05-02,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2254,121,0,4,7,0,none,-6
2025-05-03,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2162,103,0,5,7,0,none,-7
2025-05-04,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2130,113,1,6,4,0,none,-8
2025-05-05,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2189,122,1,5,9,0,none,-9
2025-05-06,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2149,107,1,4,8,0,none,-10
2025-05-07,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2115,110,1,5,6,0,none,-11
2025-05-08,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2154,130,1,4,7,0,none,-12
2025-05-09,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2106,108,1,4,4,0,none,-13
2025-05-10,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2113,119,1,6,10,0,none,-14
2025-05-11,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2149,130,1,4,4,0,none,-15
2025-05-12,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2106,131,1,4,4,0,none,-16
2025-05-13,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2108,119,1,4,10,0,none,-17
2025-05-14,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2131,108,1,6,13,0,none,-18
2025-05-15,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2106,132,1,6,11,0,none,-19
2025-05-16,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2093,109,1,4,9,0,none,-20
2025-05-17,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2072,111,1,5,14,0,none,-21
2025-05-18,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2124,102,1,6,5,0,none,-22
2025-05-19,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2087,121,1,5,10,0,none,-23
2025-05-20,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2127,128,1,6,10,0,none,-24
2025-05-21,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2076,133,1,4,8,0,none,-25
2025-05-22,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2105,106,1,5,4,0,none,-26
2025-05-23,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2113,105,1,5,10,0,none,-27
2025-05-24,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2080,102,1,6,7,0,none,-28
2025-05-25,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2039,99,1,5,13,0,none,-29
2025-05-26,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2071,116,1,4,4,0,none,-30
2025-05-27,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2048,117,0,5,11,0,none,-31
2025-05-28,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2022,99,1,4,6,0,none,-32
2025-05-29,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1999,124,1,4,8,0,none,-33
2025-05-30,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1943,102,1,4,15,0,none,-34
2025-05-31,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1929,117,1,6,4,0,none,-35
2025-06-01,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1933,130,1,4,4,0,none,-36
2025-06-02,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1915,121,1,6,4,0,none,-37
2025-06-03,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1968,115,1,6,4,0,none,-38
2025-06-04,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1990,108,1,5,8,0,none,-39
2025-06-05,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1899,119,1,5,7,0,none,-40
2025-06-06,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1915,122,1,6,12,0,none,-41
2025-06-07,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1902,109,1,6,15,0,none,-42
2025-06-08,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1897,130,1,4,15,0,none,-43
2025-06-09,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1959,98,1,4,10,0,none,-44
2025-06-10,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1959,127,1,4,7,0,none,-45
2025-06-11,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1903,110,1,5,7,0,none,-46
2025-06-12,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1925,102,1,5,7,0,none,-47
2025-06-13,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1924,101,1,4,5,0,none,-48
2025-06-14,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1961,110,1,4,10,0,none,-49
2025-06-15,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1976,99,1,4,14,0,none,-50
2025-06-16,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1934,100,1,5,15,0,none,-51
2025-06-17,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1994,107,1,4,6,0,none,-52
2025-06-18,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1961,112,1,4,8,0,none,-53
2025-06-19,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1932,104,1,6,15,0,none,-54
2025-06-20,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1944,120,1,4,14,0,none,-55
2025-06-21,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1953,116,1,5,5,0,none,-56
2025-06-22,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1950,109,1,4,8,0,none,-57
2025-06-23,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1988,107,1,4,11,0,none,-58
2025-06-24,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1954,124,1,5,15,0,none,-59
2025-06-25,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1992,97,1,5,4,0,none,-60
2025-06-26,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,2003,98,1,4,10,0,none,-61
2025-06-27,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1938,116,1,4,8,0,none,-62
2025-06-28,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1979,131,1,5,8,0,none,-63
2025-06-29,item_015,架空IP-A 映画特典カードO,架空IP-A,movie_bonus,limited,1972,105,1,4,13,0,none,-64
2025-01-01,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,364,16,1,4,7,0,none,81
2025-01-02,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,362,15,1,5,11,0,none,80
2025-01-03,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,364,15,1,5,15,0,none,79
2025-01-04,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,358,13,1,4,5,0,none,78
2025-01-05,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,363,17,1,5,14,0,none,77
2025-01-06,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,366,14,1,6,5,0,none,76
2025-01-07,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,364,16,1,5,13,0,none,75
2025-01-08,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,366,13,1,5,14,0,none,74
2025-01-09,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,362,16,1,4,13,0,none,73
2025-01-10,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,362,15,1,6,13,0,none,72
2025-01-11,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,364,17,0,4,15,0,none,71
2025-01-12,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,365,15,1,4,6,0,none,70
2025-01-13,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,367,15,1,6,15,0,none,69
2025-01-14,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,366,15,1,5,8,0,none,68
2025-01-15,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,372,15,1,4,15,0,none,67
2025-01-16,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,370,13,1,7,7,0,none,66
2025-01-17,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,360,16,1,8,16,0,none,65
2025-01-18,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,370,13,1,8,19,0,none,64
2025-01-19,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,368,14,1,10,19,0,none,63
2025-01-20,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,360,14,1,9,10,0,none,62
2025-01-21,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,367,15,1,11,10,0,none,61
2025-01-22,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,369,14,1,8,13,1,announcement,60
2025-01-23,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,367,14,1,9,19,0,none,59
2025-01-24,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,365,14,1,9,16,0,none,58
2025-01-25,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,366,13,1,9,11,0,none,57
2025-01-26,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,366,15,1,8,18,0,none,56
2025-01-27,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,372,14,1,12,11,0,none,55
2025-01-28,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,371,16,1,10,12,0,none,54
2025-01-29,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,359,16,1,9,17,0,none,53
2025-01-30,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,367,16,1,12,18,0,none,52
2025-01-31,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,358,14,2,11,15,0,none,51
2025-02-01,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,372,13,1,9,19,0,none,50
2025-02-02,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,372,15,1,9,19,1,distribution_start,49
2025-02-03,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,364,14,1,12,21,0,none,48
2025-02-04,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,362,21,1,8,11,0,none,47
2025-02-05,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,361,26,1,11,11,0,none,46
2025-02-06,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,367,37,1,8,10,0,none,45
2025-02-07,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,362,41,1,8,17,0,none,44
2025-02-08,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,372,49,1,7,10,0,none,43
2025-02-09,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,366,64,1,6,16,0,none,42
2025-02-10,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,363,76,1,8,13,0,none,41
2025-02-11,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,363,89,1,6,9,0,none,40
2025-02-12,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,366,102,1,6,16,0,none,39
2025-02-13,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,365,86,1,6,5,0,none,38
2025-02-14,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,366,107,1,5,4,0,none,37
2025-02-15,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,371,91,1,5,4,0,none,36
2025-02-16,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,369,97,1,4,12,0,none,35
2025-02-17,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,358,97,1,5,11,0,none,34
2025-02-18,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,358,102,1,5,11,0,none,33
2025-02-19,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,358,104,1,4,12,0,none,32
2025-02-20,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,362,94,0,5,8,0,none,31
2025-02-21,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,359,115,0,5,9,0,none,30
2025-02-22,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,367,110,1,5,11,0,none,29
2025-02-23,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,369,94,1,5,8,0,none,28
2025-02-24,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,367,89,1,5,5,0,none,27
2025-02-25,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,370,90,1,5,10,0,none,26
2025-02-26,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,364,107,1,5,10,0,none,25
2025-02-27,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,371,89,1,4,7,0,none,24
2025-02-28,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,363,90,1,6,8,0,none,23
2025-03-01,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,363,86,1,6,6,0,none,22
2025-03-02,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,358,100,1,6,13,0,none,21
2025-03-03,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,364,97,1,5,6,0,none,20
2025-03-04,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,359,92,1,4,7,0,none,19
2025-03-05,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,358,93,1,5,9,0,none,18
2025-03-06,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,364,106,1,4,7,0,none,17
2025-03-07,item_016,推しの子 書店特典カードP,推しの子,bookstore_bonus,limited,360,87,1,4,7,0,none,16
